clinic_name,address,postal_code,X,Y,LAT,LONG
CANBERRA CARE MEDICAL CLINIC,120 CANBERRA CRESCENT MULTI STOREY CAR PARK #01-04 Singapore 750120,750120,27790.917944341,47478.5652023032,1.44565375675998,103.831439768254
CANBERRA MEDICAL AESTHETICS,306A CANBERRA ROAD MULTI STOREY CAR PARK #01-01 Singapore 751306,751306,26805.8189006625,47445.9268419761,1.4453585624922,103.822587675705
CANTERBURY MEDICAL CENTRE,328 CLEMENTI AVENUE 2 #01-202 Singapore 120328,120328,20629.2815072908,32920.1320087407,1.31399161476538,103.767089003977
CAPITAL MEDICAL CENTRE,111 NORTH BRIDGE ROAD PENINSULA PLAZA #05-18 Singapore 179098,179098,29945.9047964062,30523.4453182575,1.29231764784278,103.850803356823
CARE FAMILY CLINIC,663 BUFFALO ROAD #01-12 Singapore 210663,210663,29951.9412614717,32001.1154194437,1.30568117523946,103.850857689076
CARE MEDICAL PTE LTD,683 HOUGANG AVE 8 #01-931 Singapore 530683,530683,33903.7334833854,39479.5220757127,1.37331270061836,103.886367847223
CARE4LIFE MEDICAL CLINIC,136 MARSILING ROAD #01-2170 Singapore 730136,730136,21816.2950316733,46667.8715823293,1.43832145748737,103.777752029807
CARELINK FAMILY CLINIC,400 BALESTIER ROAD BALESTIER PLAZA #01-09/10 Singapore 329802,329802,29900.4747018727,34217.4279609062,1.32572472557094,103.850395374025
CARING COMMUNITY CLINIC,90 RACE COURSE ROAD Singapore 218577,218577,30045.5704262231,32361.9659324624,1.30894457386779,103.851699014822
CARING FAMILY CLINIC,501 JURONG WEST STREET 51 #01-271 Singapore 640501,640501,15302.3418089914,36881.1948903166,1.34981225384763,103.719222201479
CARITAS CLINIC,304 UBI AVE 1 #01-127 Singapore 400304,400304,35557.6901634612,34640.7885495257,1.32955256858877,103.90122860971
CASHEW MEDICAL & SURGERY,445 FAJAR RD FAJAR SHOPPING CENTRE #02-522 Singapore 670445,670445,21038.9504945486,40614.9034746252,1.38358044570632,103.770768305101
CASSIA CLINIC & SURGERY,34 CASSIA CRESCENT #01-76 Singapore 390034,390034,33692.8714840148,32438.9998579063,1.3096407842261,103.884471779926
CCK FAMILY CLINIC,304 CHOA CHU KANG AVE 4 #01-653 Singapore 680304,680304,17964.9241100548,40716.2487959303,1.38449608054641,103.743145847184
CECILIA FAMILY CLINIC & SURGERY,484 TAMPINES ST 43 #01-224 Singapore 520484,520484,41279.0209026283,38217.590055272,1.36189785863173,103.952639447182
CELEVENUS WELLNESS AND AESTHETIC CLINIC,391B ORCHARD ROAD NGEE ANN CITY TOWER B #16-03/04 Singapore 238874,238874,28151.0824940463,31640.966003729,1.30242417189413,103.834676124723
CENTRAL 24-HR CLINIC ( PIONEER NORTH ),959 JURONG WEST STREET 92 #01-160 Singapore 640959,640959,12130.496625975,35960.1579736415,1.34148123537154,103.690721731576
CENTRAL 24-HR CLINIC (BEDOK),219 BEDOK CENTRAL MULTI STOREY CAR PARK #01-124 Singapore 460219,460219,39088.4630555644,34138.1550219021,1.32500585270829,103.93295435009
CENTRAL 24-HR CLINIC (CLEMENTI),450 Clementi Ave 3 #01-291 Singapore 120450,120450,20449.8021101385,32870.0736368168,1.31353886128003,103.765476305204
CENTRAL 24-HR CLINIC (HOUGANG),681 HOUGANG AVE 8 #01-831 Singapore 530681,530681,33827.0917704752,39442.5554239843,1.3729784028481,103.88567915953
CENTRAL 24-HR CLINIC (MARSILING),303 WOODLANDS STREET 31 #01-185 Singapore 730303,730303,21399.962789941,45836.1541840807,1.43079961583479,103.774011078412
CENTRAL 24-HR CLINIC (PASIR RIS),446 PASIR RIS DRIVE 6 #01-122 Singapore 510446,510446,41845.143856734,39147.3716648538,1.37030619298611,103.95772686444
CENTRAL 24-HR CLINIC (WOODLANDS),768 WOODLANDS AVENUE 6 WOODLANDS MART #02-06A Singapore 730768,730768,24085.2870011073,47475.1842685212,1.44562290720223,103.798140993891
CENTRAL 24-HR CLINIC (YISHUN),701A YISHUN AVE 5 #01-04 Singapore 761701,761701,27401.8027643735,45734.2121597435,1.42987845442826,103.827943218627
CENTRAL 24HR CLINIC (JURONG WEST),492 JURONG WEST STREET 41 #01-54 Singapore 640492,640492,15965.4319416284,36895.8911768626,1.34994543559351,103.725180466645
CENTRAL DIVISION CLINIC,391 NEW BRIDGE ROAD POLICE CANTONMENT COMPLEX Singapore 088762,088762,28681.1018879772,28988.7199164256,1.27843818303872,103.839438534904
CENTRAL MEDICAL GROUP PTE LTD,11 JALAN BUKIT MERAH #01-4442 Singapore 150011,150011,25289.4668005763,29893.6456393879,1.2866219040749,103.808963346663
CENTRAL [ CLINIC + SURGERY ] MARINE PARADE,81 MARINE PARADE CENTRAL #01-630 Singapore 440081,440081,36208.2268314593,31665.0934307873,1.30264128647971,103.907073248351
CHAI CHEE CLINIC & SURGERY,25A CHAI CHEE RD #01-453 Singapore 461025,461025,38108.5927455379,33948.3426193968,1.32328959919215,103.924149636605
CHAIM CLINIC,111 Toa Payoh Lor 1 #01-350 Singapore 310111,310111,29334.0857224576,35932.7078181356,1.34123713837197,103.845306137194
CHAN CLINIC & SURGERY,153 BT BATOK ST 11 #01-288 Singapore 650153,650153,18090.5954466578,36623.1316956133,1.34747947805083,103.744276460895
CHAN FAMILY CLINIC,865 MOUNTBATTEN ROAD KATONG SHOPPING CENTRE #02-81H Singapore 437844,437844,35589.7415065106,31826.0758814812,1.30409731150953,103.901515916971
CHANG CLINIC,1 JLN ANAK BUKIT BUKIT TIMAH PLAZA #B1-08/09/10 Singapore 588996,588996,21910.414961512,35658.7866516728,1.33875930729067,103.778600077834
CHANG CLINIC & SURGERY,7 EVERTON PARK #01-21 Singapore 080007,080007,28596.7357553551,28821.3272818718,1.27692434441097,103.838680470477
CHANGI CLINIC,848 Sims Avenue Eunosville #01-734 Singapore 400848,400848,35580.3389389767,33275.8842733875,1.31720886017639,103.901431784747
CHANLAI HEALTHCARE CLINIC,604 YISHUN ST 61 #01-325 Singapore 760604,760604,28247.8010513603,44831.3699637093,1.42171348124466,103.83554529409
CHARIS CLINIC & SURGERY,164 TAMPINES ST 12 #01-295 Singapore 521164,521164,40540.2669550985,36860.0963501223,1.34962151426552,103.946000691097
CHEE HWAN KOG CHARITY CLINIC,67 ANCHORVALE LINK Singapore 545071,545071,34336.4219381562,41748.6924446449,1.39383416448891,103.890256350385
CHEN & LOW FAMILY DOCTORS,548 WOODLANDS DR 44 #02-22 Singapore 730548,730548,23616.3552388818,45846.8909038007,1.43089714603018,103.793927429476
CHEN FAMILY CLINIC,153 SERANGOON NORTH AVE 1 #01-490 Singapore 550153,550153,32339.528911759,39107.7717893459,1.36995099685812,103.872312298412
CHENG CLINIC,447 ANG MO KIO AVE 10 #01-1677 Singapore 560447,560447,30520.5130165298,38834.4091277178,1.3674790142082,103.855967139125
CHEONG FAMILY CLINIC PTE LTD,45 OWEN RD #01-293 Singapore 210045,210045,29948.3486031438,33097.4099246338,1.31559567579804,103.850825476141
CHERN MEDICAL CLINIC,138 TAMPINES ST 11 #01-112 Singapore 521138,521138,40494.3994882017,36404.8556444347,1.34550450627242,103.945588355383
CHIA & LEE MEDICAL & DENTAL CLINIC,802 TAMPINES AVE 4 #01-15 Singapore 520802,520802,39653.681118027,36468.9427122548,1.34608442398211,103.938034023132
CHIA CLINIC AND SURGERY,27 FOCH ROAD HOA NAM BUILDING #01-04 Singapore 209264,209264,30965.9113911479,32777.4368381798,1.31270187110539,103.859968760923
CHIEW CLINIC,2 KOVAN ROAD SIMON PLAZA #01-09 Singapore 548008,548008,33750.7346976832,38225.9668105692,1.36197602920922,103.884992801669
CHIN CHOO CLINIC,35 CIRCUIT ROAD #01-430 Singapore 370035,370035,33864.0504919924,34597.2280478124,1.3291589969451,103.886010316123
CHIN LEONG CLINIC,517 WEST COAST ROAD #01-555 Singapore 120517,120517,19857.8252129174,32199.7830535341,1.30747684361161,103.760157277816
CHIN MEDICAL CLINIC,524A JELAPANG ROAD GREENRIDGE SHOPPING CENTRE #02-02A Singapore 671524,671524,20533.7299018215,40816.7439803761,1.38540569283273,103.766228468185
CHINATOWN MEDICAL CENTRE,531 UPPER CROSS STREET HONG LIM COMPLEX #02-64 Singapore 050531,050531,29422.6299870184,29647.1072216295,1.28439238217484,103.846101471997
CHIRON MEDICAL CLINIC,3 ST. GEORGE'S ROAD ST GEORGE'S WEST GARDENS #01-95 Singapore 320003,320003,31092.6052105077,33870.5240267441,1.32258735187373,103.861107276991
CHNG CLINIC AND SURGERY,178 TOA PAYOH CENTRAL #01-236 Singapore 310178,310178,29774.6166118108,35086.0516565238,1.33358025794593,103.84926452128
CHOA CHU KANG POLYCLINIC,2 TECK WHYE CRESCENT Singapore 688846,688846,18814.1520211692,40477.9633374158,1.3823413941902,103.750776869899
CHOICE CLINIC,548 WOODLANDS DR 44 VISTA POINT #02-21 Singapore 730548,730548,23616.3552388818,45846.8909038007,1.43089714603018,103.793927429476
CHONG & LIM FAMILY CLINIC,103 GANGSA ROAD #01-39 Singapore 670103,670103,20790.7800876449,40072.0159500968,1.37867070821173,103.768538440957
CHONG MEDICAL CLINIC,703 BEDOK RESERVOIR ROAD #01-3500 Singapore 470703,470703,37634.8234330828,35482.6063739415,1.3371650744152,103.919893055357
CHONG'S CLINIC,234 UPPER THOMSON ROAD Singapore 574365,574365,28192.0086217987,37244.9906597585,1.35310498683573,103.835043899589
CHONG'S MEDICAL CENTRE,190 CLEMENCEAU AVE SINGAPORE SHOPPING CENTRE #01-29/30 Singapore 239924,239924,29201.1359043479,31168.6460736748,1.29815265394506,103.844111318107
CHOONG'S CLINIC,480 TAMPINES ST 44 #01-261 Singapore 520480,520480,41387.3730805557,38217.6879721992,1.36189869546212,103.953613062449
CHOONG'S CLINIC,21 OLD AIRPORT RD #01-97 Singapore 390021,390021,33686.3391991085,32211.8075851575,1.30758613944432,103.884413042642
CHRIST THE KING FREE CLINIC,2221 ANG MO KIO AVENUE 8 CHURCH OF CHRIST THE KING Singapore 569809,569809,30124.8843783431,38227.3960344922,1.36198943572835,103.852412097878
CHUA & PARTNERS FAMILY CLINIC,18 Jalan Membina #02-05 Singapore 164018,164018,27272.9170284362,29791.4099248052,1.28569742883227,103.826785448095
CHUA CLINIC,678 HOUGANG AVE 8 #01-513 Singapore 530678,530678,33666.5332834281,39206.1826296281,1.37084076394574,103.884236382077
CHUA CLINIC & SURGERY,769 YISHUN AVE 3 #01-281 Singapore 760769,760769,27989.2958230232,45150.7735580504,1.42460205303199,103.833222391677
CHUA CLINIC & SURGERY,844 YISHUN ST 81 #01-156 Singapore 760844,760844,28236.8077196725,44158.1555840019,1.41562517345069,103.835446503581
CHUA MEDICAL CENTRE PTE LTD,248 Simei St 3 #01-134 Singapore 520248,520248,41379.4695046475,36193.6170810796,1.34359376269611,103.953541142825
CHUA MEDICO CLINIC LLP,529 ANG MO KIO AVE 10 #01-2323 Singapore 560529,560529,30463.5607481007,39372.3078226335,1.37234358233885,103.855455428073
CHUAH CLINIC & SURGERY PTE LTD,113 ALJUNIED AVE 2 #01-19 Singapore 380113,380113,33880.6519967736,33642.6309896354,1.32052595935171,103.886159306934
CHUNGKIAW CLINIC PTE LTD,68 JALAN JURONG KECHIL SUITES AT BUKIT TIMAH #01-01 Singapore 596180,596180,21359.4319015207,35856.6370502021,1.34054847886552,103.773649129593
CIRCUIT MEDICAL CLINIC,36 CIRCUIT ROAD BALAM GARDENS #01-424 Singapore 370036,370036,33966.4909694849,34582.5328811817,1.32902607919004,103.88693079734
CITILIFE FAMILY CLINIC,215 JURONG EAST ST 21 #01-539 Singapore 600215,600215,17449.3173916615,35788.7338857986,1.33993327217521,103.738514477739
CITIZEN FAMILY CLINIC AND SURGERY,102 YISHUN AVE 5 #01-117 Singapore 760102,760102,27493.0306791741,45816.0207990836,1.43061830395074,103.828762985019
CITYHEALTH CLINIC & SURGERY,152 Beach Road Gateway East #03-08 Singapore 189721,189721,30897.17903533,31244.7588535696,1.29884087949254,103.859351024222
CITYMED HEALTH ASSOCIATES PTE LTD,19 KEPPEL RD JIT POH BUILDING #01-01 Singapore 089058,089058,29014.3331079997,28386.8559520562,1.27299512729108,103.842432723078
CIVIL DEFENCE ACADEMY COMPLEX MEDICAL CENTRE,91 JALAN BAHAR SCDF JALAN BAHAR CAMP Singapore 649735,649735,12120.4088518263,38550.1373096649,1.36490400831861,103.690629718327
CLARION MEDICAL,202 ANG MO KIO AVENUE 3 ANG MO KIO VIEW #01-1676 Singapore 560202,560202,29246.1670971225,38941.3731856439,1.3684464401094,103.844516260527
CLEARBRIDGE MEDICAL GROUP,11 KEE SENG STREET ONZE @ TANJONG PAGAR #01-02 Singapore 089218,089218,28986.7422366378,28591.9302589204,1.27484974836865,103.842184815618
CLEMENTI FAMILY & AESTHETIC CLINIC,321 CLEMENTI AVENUE 3 #01-14/15 Singapore 129905,129905,20395.3064215341,32700.1500842683,1.31200212030824,103.764986676365
CLEMENTI FAMILY HEALTHPOINT CLINIC & SURGERY,308 CLEMENTI AVE 4 #01-351 Singapore 120308,120308,20609.4305831174,33700.8176469766,1.32105185036525,103.766910446634
CLEMENTI POLYCLINIC,451 CLEMENTI AVENUE 3 #02-307 Singapore 120451,120451,20449.8492071216,32753.3201562576,1.31248298476264,103.765476756863
CLIFFORD DISPENSARY PTE LTD,50 AIRPORT BOULEVARD DNATA BUILDING #03-50A Singapore 819658,819658,45087.157338983,36763.4465313982,1.348745201011,103.986857194086
CLIFFORD DISPENSARY PTE LTD,350 ORCHARD ROAD SHAW HOUSE #15-03 Singapore 238868,238868,27798.4237686748,32015.3296278119,1.30580978432631,103.831507321866
CLIFFORD DISPENSARY PTE LTD,77 ROBINSON ROAD ROBINSON 77 #06-02 Singapore 068896,068896,29681.6526465367,28912.9361192454,1.27775278360543,103.848428854056
CLIFFORD FAMILY CLINIC,531 ANG MO KIO AVE 10 #01-2447 Singapore 560531,560531,30344.1640855927,39481.0624134056,1.37332712966956,103.854382572609
CLINIC 10,644 PASIR RIS DR 10 #01-20 Singapore 510644,510644,39602.3918985478,40003.3878977504,1.37804865266682,103.937574532149
CLINIC FARIDAH,59 NEW UPPER CHANGI ROAD #01-1230 Singapore 461059,461059,39949.9935097335,34033.4911793992,1.3240589861881,103.940695612461
CLINIC@COSTA,84 BAYSHORE ROAD COSTA DEL SOL #01-35/36 Singapore 469994,469994,39885.6548544331,32720.8716669921,1.31218816492754,103.940116990514
CLINICAL ASSOCIATES MEDICAL CENTRE,137 TECK WHYE LANE #01-313 Singapore 680137,680137,19004.1078333839,40224.3126699161,1.380047529754,103.752483841199
CLOVER MEDICAL CLINIC PTE LTD,21 CHOA CHU KANG NORTH 6 YEW TEE POINT #01-01 Singapore 689578,689578,18353.4178277793,42106.1522473246,1.39706598531337,103.746636295058
CMY MEDICAL,37 CHAI CHEE AVENUE #01-295 Singapore 461037,461037,38337.6186830109,34186.3532446176,1.3254420035704,103.926207634232
COMFORT CLINIC & SURGERY,214 SERANGOON AVE 4 #01-100 Singapore 550214,550214,32486.584578858,37711.58379649,1.35732435176208,103.873633486803
COMMUNITY MEDICAL CLINIC,221 BOON LAY PLACE BOON LAY SHOPPING CENTRE #02-160 Singapore 640221,640221,14546.3490037468,36498.1928442158,1.34634819695609,103.712429315389
COMPASSVALE 297A MEDICAL CLINIC,297A COMPASSVALE ST #01-36 Singapore 541297,541297,35498.3609805374,41859.4966924693,1.39483596039702,103.900697317347
COMWELL MEDICAL CLINIC,6 HOUGANG AVENUE 3 #01-80 Singapore 530006,530006,34750.9587133601,38307.6423918512,1.36271446291048,103.893980503167
CORNERSTONE MEDICAL,29A GHIM MOH LINK #01-03 Singapore 271029,271029,22577.8653182756,32312.0651961994,1.30849288050578,103.784598100953
CORONATION MEDICAL CENTRE,587 BUKIT TIMAH ROAD CORONATION PLAZA #02-01 Singapore 269707,269707,25404.8279538849,34008.4909447636,1.32383512178761,103.809999570047
CORPORATION CLINIC (CHOA CHU KANG),253 Choa Chu Kang Ave 1 #01-21 Singapore 680253,680253,18103.7591441167,39927.8427333553,1.37736607441399,103.744393648768
COSMETIC & DENTAL SURGERY CENTER,6 RAFFLES BOULEVARD MARINA SQUARE #B1-10 Singapore 039594,039594,30811.1659309088,30472.3321676385,1.29185533273026,103.85857808906
COSMOPOLITAN CLINIC,25 LORONG TELOK #01-01 Singapore 049037,049037,29714.4812108724,29891.661996806,1.28660403512033,103.848723883773
COUNTRYSIDE CLINIC AND SURGERY,106 YISHUN RING RD #01-189 Singapore 760106,760106,27347.1383922967,45911.1499240361,1.4314786143235,103.827452004212
CRESCENT CLINIC &  SURGERY,1A EUNOS CRESCENT #01-2473 Singapore 401001,401001,35724.5611898515,33727.1937733479,1.32129030482795,103.902727807563
CREST FAMILY CLINIC PTE. LTD.,724 WOODLANDS AVE 6 #01-502 Singapore 730724,730724,24148.945504546,47369.4357425534,1.44466656494326,103.798713043181
CROSS STREET MEDICAL CLINIC,531 UPPER CROSS STREET HONG LIM COMPLEX #01-35 Singapore 050531,050531,29422.6299870184,29647.1072216295,1.28439238217484,103.846101471997
CSK®  EAST LASER AESTHETIC CLINIC,5 TAMPINES CENTRAL 6 TELEPARK #01-03 Singapore 529482,529482,40098.1118857401,37282.4468355905,1.35344127682044,103.942027827003
CSK® AESTHETIC & SURGERY CLINIC (STADIUM),5 STADIUM WALK KALLANG LEISURE PARK #02-12 Singapore 397693,397693,32802.8046472076,31627.396624485,1.30230108405231,103.876473975883
CSK® AESTHETIC & WELLNESS CLINIC YISHUN,1 NORTHPOINT DRIVE NORTHPOINT CITY #01-149 Singapore 768019,768019,28318.1723276906,45515.7637021318,1.42790289018681,103.836177650973
CSK® LASER AESTHETIC CLINIC (WEST),3 Gateway Drive Westgate Mall #03-12 Singapore 608532,608532,17922.485914909,35150.0649612676,1.33415754608946,103.742766383798
CSK® NOVENA LASER AESTHETIC CLINIC,10 SINARAN DRIVE SQUARE 2 #10-25/26 Singapore 307506,307506,29206.6250939963,33662.3578150738,1.32070490289998,103.844160737673
CSK® PREMIER AESTHETIC & SURGERY CENTRE,9 Scotts Road Scotts Medical Centre at Pacific Plaza #07-04/05 Singapore 228210,228210,27867.5189468129,32096.8522952404,1.30654704697703,103.832128174215
CSK®️ DERMACARE CLINIC BEDOK,311 NEW UPPER CHANGI ROAD BEDOK MALL #B2-54 Singapore 467360,467360,38678.1713650759,34112.2887899857,1.32477207441098,103.929267654353
CSK®️ DERMACARE CLINIC TB,302 Tiong Bahru Road Tiong Bahru Plaza #02-121 Singapore 168732,168732,27298.4929601221,29875.6088268179,1.28645889472827,103.827015256194
CURAMED MEDICAL AND AESTHETIC CLINIC,1187 UPPER SERANGOON ROAD THE MIDTOWN #01-54 Singapore 533971,533971,34896.837107231,39169.0242907573,1.3705044552368,103.895291518188
CUTIS MEDICAL LASER CLINICS,"9 SCOTTS ROAD SCOTTS MEDICAL CENTER , PACIFIC PLAZA #08-06/07 Singapore 228210",228210,27867.5189468129,32096.8522952404,1.30654704697703,103.832128174215
DA CLINIC @ ANCHORVALE,351 ANCHORVALE ROAD #01-01 Singapore 540351,540351,33931.4810218305,41692.6990054026,1.39332786581518,103.886617625113
DA CLINIC @ ANSON,10 ANSON ROAD INTERNATIONAL PLAZA #01-12 Singapore 079903,079903,29402.8482251871,28706.5933114532,1.27588670516751,103.845923683565
DA CLINIC @ BUKIT BATOK,451 BUKIT BATOK WEST AVENUE 6 #01-02 Singapore 650451,650451,18054.1137485629,37237.7942650225,1.35303824882884,103.743948447541
DA CLINIC @ POTONG PASIR,51 UPPER SERANGOON ROAD THE POIZ CENTRE #01-53 Singapore 347697,347697,31883.5016925165,34855.726314513,1.33149708073628,103.86821402533
DA CLINIC @ SEMBAWANG,604 SEMBAWANG ROAD SEMBAWANG SHOPPING CENTRE #B1-06 Singapore 758459,758459,27057.0452842774,47055.1697449647,1.44182470675734,103.824845207237
DAILY MEDICAL CENTRE,159 HOUGANG STREET 11 #01-17 Singapore 530159,530159,33141.3900919404,37061.8542545457,1.3514483251202,103.879517231789
DAVID LOH SURGERY,501 Orchard Road Wheelock Place #05-16 Singapore 238880,238880,27702.1243623986,31889.9934485927,1.30467628730254,103.830642027577
DAVID LOH SURGERY,10 SINARAN DRIVE NOVENA MEDICAL CENTER #08-35/36 Singapore 307506,307506,29206.6250939963,33662.3578150738,1.32070490289998,103.844160737673
DAVID TAN MEDICAL AESTHETICS,391B ORCHARD ROAD NGEE ANN CITY TOWER B #09-04 Singapore 238874,238874,28151.0824940463,31640.966003729,1.30242417189413,103.834676124723
DAWSON MEDICAL CLINIC,85 DAWSON ROAD #01-05 Singapore 141085,141085,25377.9797983096,30855.3982002549,1.29531966312623,103.809758591447
DAWSON PLACE CLINIC,57 Dawson Road Dawson Place #02-03 Singapore 142057,142057,25511.5673628375,30566.1039248612,1.29270339855063,103.810958956467
DAYSPRING MEDICAL CLINIC (TAMPINES),2 TAMPINES CENTRAL 5 CENTURY SQUARE #04-09 Singapore 529509,529509,40296.7094797182,37163.8108075149,1.35236829566865,103.943812302253
DERMACARE AESTHETIC & LASER CLINIC,2 ORCHARD TURN ION ORCHARD #05-05 Singapore 238801,238801,27856.8248444132,31813.0620105434,1.30398054758859,103.832032083962
DERMALIFE AESTHETICS CLINIC,684 HOUGANG AVENUE 8 #01-985 Singapore 530684,530684,33962.7822334387,39550.9221305437,1.37395840500472,103.886898456705
DERMCLEAR AESTHETIC & LASER CLINIC,1 GRANGE ROAD ORCHARD BUILDING #10-03 Singapore 239693,239693,28449.6799369142,31527.5869796015,1.3013988090487,103.837359158088
DOCTOR JAY MEDICAL CENTRE,115 KILLINEY RD Singapore 239553,239553,28605.8500506112,31143.7799262088,1.297927790507,103.838762410213
DOCTORS CLINIC & SURGERY,305 Woodlands Street 31 #01-91 Singapore 730305,730305,21410.1258405667,45787.7046462949,1.43036145835568,103.774102414119
DOCTORS FOR LIFE MEDICAL,3 PICKERING STREET NANKIN ROW #01-02 Singapore 048660,048660,29570.4821863766,29635.5805075336,1.28428813159339,103.847429981846
DOCTORS INC MEDICAL GROUP,190 TOA PAYOH LORONG 6 #01-590 Singapore 310190,310190,29712.344109614,35019.5821351689,1.33297913475345,103.848704963622
"DOCTORS KOO, LOH & ASSOCIATES (PTE) LTD",152 YUNG HO RD #B1-03 Singapore 610152,610152,15467.6498269721,34367.2019048184,1.3270767070985,103.720708632369
